order_id,customer_id,order_date,store_name,city,region,category,channel,customer_segment,units_sold,sales,profit,returns
ORD-1692,CUST-1181,2024-01-09,Urban Mart,Miami,South,Home Goods,Wholesale,New,5,641.2,115.42,0
ORD-1693,CUST-8564,2024-09-04,Value Cart,Boston,East,Beauty,Marketplace,New,14,1147.61,229.52,0
ORD-1694,CUST-4511,2024-03-16,Trend Hub,Los Angeles,West,Electronics,Wholesale,Returning,6,1443.42,317.55,0
ORD-1695,CUST-1962,2024-02-13,Daily Basket,Miami,South,Groceries,Marketplace,Returning,14,1018.97,254.74,0
ORD-1696,CUST-3436,2024-10-21,Value Cart,New York,East,Beauty,In-Store,Returning,5,445.5,89.1,0
ORD-1697,CUST-6092,2025-03-15,Value Cart,Los Angeles,West,Beauty,In-Store,Returning,11,1113.75,222.75,0
ORD-1698,CUST-1359,2024-09-14,Urban Mart,Miami,South,Apparel,Wholesale,VIP,17,2617.4,418.78,0
ORD-1699,CUST-1379,2024-08-26,Daily Basket,Miami,South,Groceries,Wholesale,Returning,12,1067.49,266.87,0
ORD-1700,CUST-3126,2025-06-08,Prime Market,Los Angeles,West,Beauty,Wholesale,VIP,9,1503.56,300.71,0
ORD-1701,CUST-3367,2024-10-16,Trend Hub,Dallas,South,Groceries,In-Store,VIP,7,589.68,147.42,0
ORD-1702,CUST-1732,2024-04-30,Urban Mart,Dallas,South,Apparel,Wholesale,VIP,8,1231.72,197.08,0
ORD-1703,CUST-3502,2025-03-19,Daily Basket,Chicago,North,Electronics,In-Store,New,17,2491.45,548.12,0
ORD-1704,CUST-4335,2024-11-04,Urban Mart,Toronto,North,Beauty,Wholesale,Returning,3,378.5,75.7,0
ORD-1705,CUST-2399,2024-03-30,Urban Mart,Chicago,North,Apparel,Marketplace,Returning,8,990.97,158.56,1
ORD-1706,CUST-9230,2025-06-05,Daily Basket,Toronto,North,Apparel,In-Store,VIP,9,1290.33,206.45,0
ORD-1707,CUST-8473,2025-04-25,QuickStop,Miami,South,Home Goods,Online,Returning,17,2229.64,401.34,0
ORD-1708,CUST-5642,2025-05-23,Value Cart,Miami,South,Electronics,Marketplace,Returning,9,1360.49,299.31,0
ORD-1709,CUST-5910,2025-04-04,Value Cart,Los Angeles,West,Beauty,In-Store,New,7,603.75,120.75,0
ORD-1710,CUST-5772,2024-04-15,Daily Basket,Miami,South,Groceries,Marketplace,VIP,4,363.92,90.98,0
ORD-1711,CUST-2418,2024-10-03,Daily Basket,New York,East,Apparel,Marketplace,Returning,10,1154.74,184.76,0
ORD-1712,CUST-4562,2024-10-06,Daily Basket,Toronto,North,Groceries,In-Store,Returning,10,828.36,207.09,0
ORD-1713,CUST-8782,2024-08-09,Value Cart,Boston,East,Home Goods,Wholesale,VIP,8,1724.98,310.5,0
ORD-1714,CUST-6039,2025-04-19,Trend Hub,Toronto,North,Groceries,Online,New,6,486.89,121.72,0
ORD-1715,CUST-3118,2025-02-12,Urban Mart,Seattle,West,Electronics,Marketplace,Returning,10,1968.3,433.03,0
ORD-1716,CUST-4083,2024-10-06,Value Cart,New York,East,Apparel,Online,New,8,837.94,134.07,0
ORD-1717,CUST-3916,2024-08-09,Urban Mart,Dallas,South,Home Goods,Online,VIP,4,655.78,118.04,0
ORD-1718,CUST-1820,2024-11-28,Trend Hub,Seattle,West,Groceries,In-Store,New,13,971.75,242.94,0
ORD-1719,CUST-2006,2025-04-13,Prime Market,Miami,South,Home Goods,Marketplace,Returning,17,2093.92,376.91,0
ORD-1720,CUST-1953,2024-02-07,Trend Hub,Chicago,North,Groceries,Online,VIP,12,1428.92,357.23,0
ORD-1721,CUST-4022,2024-07-04,Urban Mart,Dallas,South,Electronics,Wholesale,VIP,5,1154.74,254.04,0
ORD-1722,CUST-2289,2024-02-19,Value Cart,Miami,South,Electronics,Online,Returning,2,321.93,70.82,0
ORD-1723,CUST-9184,2024-11-09,Value Cart,Chicago,North,Beauty,Online,Returning,2,219.83,43.97,0
ORD-1724,CUST-1785,2024-01-30,Daily Basket,New York,East,Apparel,Marketplace,Returning,7,808.32,129.33,0
ORD-1725,CUST-2207,2024-01-29,Trend Hub,New York,East,Electronics,In-Store,New,2,273.24,60.11,0
ORD-1726,CUST-4807,2024-09-12,Prime Market,Chicago,North,Groceries,Marketplace,VIP,10,1118.29,279.57,1
ORD-1727,CUST-7463,2025-04-04,Trend Hub,Miami,South,Home Goods,Online,VIP,2,327.89,59.02,0
ORD-1728,CUST-8665,2024-07-04,Value Cart,Toronto,North,Beauty,In-Store,Returning,17,1624.86,324.97,0
ORD-1729,CUST-3178,2024-06-13,Trend Hub,Boston,East,Electronics,In-Store,VIP,3,601.43,132.31,0
ORD-1730,CUST-1386,2024-11-30,QuickStop,Miami,South,Electronics,Online,VIP,10,2012.04,442.65,0
ORD-1731,CUST-9053,2024-05-18,Trend Hub,Boston,East,Groceries,In-Store,VIP,2,193.05,48.26,0
ORD-1732,CUST-8167,2024-05-01,Prime Market,Seattle,West,Home Goods,In-Store,VIP,13,2413.12,434.36,0
ORD-1733,CUST-2620,2024-08-26,Value Cart,Boston,East,Beauty,In-Store,Returning,16,1425.6,285.12,0
ORD-1734,CUST-4534,2024-07-13,Trend Hub,Los Angeles,West,Apparel,Marketplace,New,2,223.56,35.77,0
ORD-1735,CUST-7257,2025-03-25,Prime Market,Los Angeles,West,Electronics,Marketplace,VIP,8,1968.3,433.03,0
ORD-1736,CUST-3173,2024-03-14,Daily Basket,Boston,East,Apparel,Wholesale,New,12,1442.71,230.83,0
ORD-1737,CUST-5417,2024-07-02,Daily Basket,Miami,South,Apparel,Marketplace,New,12,1030.16,164.83,0
ORD-1738,CUST-9579,2024-09-02,Trend Hub,Boston,East,Groceries,Online,New,6,453.88,113.47,0
ORD-1739,CUST-2876,2024-08-20,QuickStop,Seattle,West,Beauty,Wholesale,VIP,3,501.19,100.24,0
ORD-1740,CUST-9189,2024-03-05,Value Cart,Chicago,North,Home Goods,Wholesale,VIP,14,3238.25,582.88,0
ORD-1741,CUST-8327,2025-02-24,Value Cart,Miami,South,Beauty,In-Store,VIP,3,291.6,58.32,1
ORD-1742,CUST-5055,2024-08-10,Prime Market,Dallas,South,Apparel,Online,New,16,1462.58,234.01,0
ORD-1743,CUST-3676,2024-07-02,Daily Basket,Miami,South,Electronics,In-Store,Returning,10,1399.68,307.93,0
ORD-1744,CUST-1908,2024-10-21,Urban Mart,Chicago,North,Electronics,Wholesale,New,9,1741.09,383.04,0
ORD-1745,CUST-2335,2024-11-10,Trend Hub,Seattle,West,Electronics,Online,New,6,1071.22,235.67,0
ORD-1746,CUST-6928,2024-12-06,Value Cart,Dallas,South,Groceries,In-Store,New,11,631.49,157.87,0
ORD-1747,CUST-6306,2024-09-14,QuickStop,Miami,South,Beauty,Online,VIP,13,1453.14,290.63,0
ORD-1748,CUST-7936,2025-05-15,Trend Hub,Dallas,South,Home Goods,Wholesale,VIP,16,3010.87,541.96,0
ORD-1749,CUST-5692,2024-07-04,Trend Hub,Seattle,West,Groceries,Wholesale,Returning,15,1737.45,434.36,0
ORD-1750,CUST-4466,2024-09-21,Value Cart,Boston,East,Beauty,Wholesale,VIP,7,1029.11,205.82,0
ORD-1751,CUST-6740,2024-11-30,Value Cart,Toronto,North,Groceries,In-Store,Returning,14,1159.7,289.93,0
ORD-1752,CUST-5583,2025-02-03,Urban Mart,Los Angeles,West,Apparel,Online,Returning,3,419.18,67.07,1
ORD-1753,CUST-1003,2024-03-09,QuickStop,New York,East,Beauty,Wholesale,New,14,1402.63,280.53,0
ORD-1754,CUST-3296,2024-10-16,Urban Mart,Seattle,West,Home Goods,Wholesale,Returning,8,1568.16,282.27,1
ORD-1755,CUST-3969,2024-02-24,Prime Market,Boston,East,Electronics,In-Store,VIP,5,1002.38,220.52,0
ORD-1756,CUST-9168,2024-08-27,Daily Basket,Miami,South,Apparel,Online,New,7,639.88,102.38,1
ORD-1757,CUST-3848,2025-01-06,Trend Hub,Miami,South,Beauty,Wholesale,Returning,5,513.22,102.64,0
ORD-1758,CUST-4636,2024-08-04,Urban Mart,Chicago,North,Home Goods,Wholesale,New,17,2679.7,482.35,0
ORD-1759,CUST-7427,2024-12-15,QuickStop,Dallas,South,Home Goods,Wholesale,New,17,2180.09,392.42,0
ORD-1760,CUST-6885,2025-03-07,Prime Market,Chicago,North,Beauty,Wholesale,VIP,16,2523.31,504.66,0
ORD-1761,CUST-9722,2024-04-10,Urban Mart,Boston,East,Groceries,Wholesale,Returning,9,917.37,229.34,0
ORD-1762,CUST-5438,2025-03-17,QuickStop,New York,East,Electronics,Online,New,17,2670.92,587.6,1
ORD-1763,CUST-9370,2024-08-13,Value Cart,Boston,East,Beauty,Marketplace,VIP,5,601.43,120.29,0
ORD-1764,CUST-2845,2024-03-05,Daily Basket,Chicago,North,Electronics,Marketplace,New,12,1899.37,417.86,0
ORD-1765,CUST-7124,2025-04-08,Value Cart,Toronto,North,Electronics,Wholesale,VIP,13,3690.34,811.87,0
ORD-1766,CUST-4209,2024-02-03,Daily Basket,New York,East,Home Goods,Marketplace,VIP,5,882.09,158.78,0
ORD-1767,CUST-2723,2024-05-22,Value Cart,Chicago,North,Electronics,Online,New,12,2022.47,444.94,1
ORD-1768,CUST-4009,2025-06-17,Prime Market,Dallas,South,Electronics,In-Store,New,13,1550.02,341.0,0
ORD-1769,CUST-4688,2025-03-26,QuickStop,Chicago,North,Beauty,Wholesale,VIP,3,473.12,94.62,0
ORD-1770,CUST-7956,2024-05-19,Daily Basket,Boston,East,Electronics,In-Store,VIP,7,1403.33,308.73,1
ORD-1771,CUST-6717,2024-11-01,Prime Market,Toronto,North,Groceries,Marketplace,Returning,10,894.63,223.66,0
ORD-1772,CUST-7461,2025-03-04,Urban Mart,Los Angeles,West,Apparel,In-Store,Returning,9,1093.5,174.96,0
ORD-1773,CUST-3524,2024-09-07,Urban Mart,Seattle,West,Groceries,Online,Returning,14,1412.78,353.19,0
ORD-1774,CUST-1635,2024-03-22,Prime Market,Toronto,North,Apparel,Online,VIP,12,1978.51,316.56,1
ORD-1775,CUST-4912,2024-11-02,QuickStop,Dallas,South,Groceries,In-Store,Returning,17,1145.66,286.42,0
ORD-1776,CUST-4805,2024-06-03,QuickStop,Boston,East,Beauty,Wholesale,Returning,6,705.67,141.13,0
ORD-1777,CUST-7313,2024-10-30,Daily Basket,Seattle,West,Apparel,Marketplace,Returning,9,1180.98,188.96,0
ORD-1778,CUST-8709,2025-04-16,QuickStop,Toronto,North,Electronics,Wholesale,Returning,16,3633.57,799.39,0
ORD-1779,CUST-1366,2024-11-17,Urban Mart,Boston,East,Groceries,In-Store,New,11,723.58,180.9,0
ORD-1780,CUST-9947,2025-05-05,QuickStop,Seattle,West,Groceries,Marketplace,New,10,807.3,201.82,0
ORD-1781,CUST-4696,2024-04-17,Urban Mart,Toronto,North,Electronics,Online,VIP,11,2720.45,598.5,0
ORD-1782,CUST-7191,2024-08-08,Trend Hub,Toronto,North,Apparel,Marketplace,Returning,6,743.23,118.92,0
ORD-1783,CUST-4519,2024-05-16,QuickStop,New York,East,Home Goods,In-Store,VIP,1,163.35,29.4,0
ORD-1784,CUST-5682,2024-10-29,Daily Basket,Toronto,North,Groceries,Online,Returning,1,95.26,23.82,0
ORD-1785,CUST-8321,2024-05-07,Daily Basket,Dallas,South,Home Goods,Online,Returning,11,1442.71,259.69,0
ORD-1786,CUST-5956,2025-03-06,Daily Basket,Chicago,North,Home Goods,Wholesale,VIP,16,3700.86,666.15,0
ORD-1787,CUST-4394,2025-01-06,Trend Hub,Chicago,North,Groceries,Wholesale,New,1,93.14,23.29,0
ORD-1788,CUST-1608,2025-04-04,QuickStop,Chicago,North,Electronics,Wholesale,VIP,6,1703.24,374.71,0
ORD-1789,CUST-6244,2024-01-15,Urban Mart,Los Angeles,West,Home Goods,Online,VIP,1,213.47,38.42,0
ORD-1790,CUST-3108,2025-03-19,Urban Mart,Seattle,West,Electronics,Wholesale,Returning,2,481.14,105.85,0
ORD-1791,CUST-6013,2024-07-06,Daily Basket,Los Angeles,West,Apparel,Marketplace,VIP,9,1476.23,236.2,0
ORD-1792,CUST-9031,2024-04-10,Daily Basket,Seattle,West,Beauty,Wholesale,New,9,1024.65,204.93,0
ORD-1793,CUST-7801,2025-04-14,Trend Hub,Los Angeles,West,Beauty,In-Store,Returning,13,1316.25,263.25,0
ORD-1794,CUST-2063,2024-10-23,QuickStop,Los Angeles,West,Groceries,Marketplace,VIP,11,1303.09,325.77,0
ORD-1795,CUST-4654,2025-03-02,Urban Mart,New York,East,Beauty,In-Store,New,5,379.5,75.9,0
ORD-1796,CUST-7511,2024-10-07,QuickStop,Toronto,North,Apparel,Online,New,8,898.88,143.82,0
ORD-1797,CUST-2952,2025-01-31,Urban Mart,Seattle,West,Groceries,Wholesale,VIP,6,868.73,217.18,0
ORD-1798,CUST-2388,2024-09-14,Value Cart,Chicago,North,Groceries,Wholesale,New,9,838.3,209.57,0
ORD-1799,CUST-1440,2024-03-21,Trend Hub,Boston,East,Electronics,Marketplace,New,9,1327.95,292.15,0
ORD-1800,CUST-2412,2024-07-15,Value Cart,New York,East,Electronics,In-Store,VIP,6,1202.85,264.63,0
